occurred_at,event,anonymous_id,user_id,account_id,session_id,scale_id,assessment_id,report_id,channel,plan_tier,utm_source,utm_medium,utm_campaign,method,is_email_verified,status,format,generation_ms,device_type,locale,exp_onboarding_flow
2025-08-11T10:27:02Z,submit_assessment,,u_01248,a_01248,s_8c7bb6eb,sc_104,as_c868352ae7,,email,free,,,,,,in_progress,,,desktop,en-US,control
2025-08-11T10:27:02Z,submit_assessment,,u_01248,a_01248,s_8c7bb6eb,sc_104,as_c868352ae7,,email,free,,,,,,complete,,,desktop,en-US,control
2025-08-11T10:33:02Z,generate_report,,u_01248,a_01248,s_8c7bb6eb,sc_104,as_c868352ae7,r_c42dd0258e,email,free,,,,,,,pdf,842,desktop,en-US,control
2025-08-11T10:59:07Z,signup_completed,,u_01315,a_01315,s_8ca90af1,,,,organic,pro,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-11T11:01:07Z,select_scale,,u_01315,a_01315,s_8ca90af1,sc_103,,,organic,pro,,,,,,,,,desktop,ca-ES,control
2025-08-11T11:09:07Z,submit_assessment,,u_01315,a_01315,s_8ca90af1,sc_103,as_52a9d3ddaa,,organic,pro,,,,,,started,,,desktop,ca-ES,control
2025-08-11T11:12:07Z,submit_assessment,,u_01315,a_01315,s_8ca90af1,sc_103,as_52a9d3ddaa,,organic,pro,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-11T11:15:07Z,submit_assessment,,u_01315,a_01315,s_8ca90af1,sc_103,as_52a9d3ddaa,,organic,pro,,,,,,complete,,,desktop,ca-ES,control
2025-08-11T11:51:38Z,signup_completed,,u_00099,a_00099,s_1bf34e72,,,,organic,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-11T12:43:16Z,signup_completed,,u_00273,a_00273,s_f3da9ee5,,,,organic,free,,,,sso_google,True,,,,mobile,es-ES,control
2025-08-11T12:44:16Z,select_scale,,u_00273,a_00273,s_f3da9ee5,sc_104,,,organic,free,,,,,,,,,mobile,es-ES,control
2025-08-11T12:45:33Z,signup_completed,,u_01091,a_01091,s_558e1101,,,,referral,pro,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-11T12:50:33Z,select_scale,,u_01091,a_01091,s_558e1101,sc_105,,,referral,pro,,,,,,,,,desktop,ca-ES,control
2025-08-11T12:56:40Z,signup_completed,,u_00577,a_00577,s_984b86cb,,,,paid_search,pro,,,,sso_azure,True,,,,desktop,es-ES,control
2025-08-11T12:57:40Z,select_scale,,u_00577,a_00577,s_984b86cb,sc_105,,,paid_search,pro,,,,,,,,,desktop,es-ES,control
2025-08-11T13:10:06Z,signup_completed,,u_00894,a_00894,s_d9e2be9e,,,,referral,free,,,,sso_google,True,,,,mobile,es-ES,control
2025-08-11T13:10:16Z,signup_completed,,u_00202,a_00202,s_83374be5,,,,email,pro,,,,email_password,True,,,,desktop,en-US,control
2025-08-11T13:12:16Z,select_scale,,u_00202,a_00202,s_83374be5,sc_101,,,email,pro,,,,,,,,,desktop,en-US,control
2025-08-11T13:15:06Z,select_scale,,u_00894,a_00894,s_d9e2be9e,sc_102,,,referral,free,,,,,,,,,mobile,es-ES,control
2025-08-11T13:18:16Z,submit_assessment,,u_00202,a_00202,s_83374be5,sc_101,as_dccbf80974,,email,pro,,,,,,started,,,desktop,en-US,control
2025-08-11T13:20:00Z,signup_completed,,u_01283,a_01283,s_8c6f9f9e,,,,organic,free,,,,email_password,False,,,,mobile,en-US,control
2025-08-11T13:20:16Z,generate_report,,u_00202,a_00202,s_83374be5,sc_101,as_dccbf80974,r_50d91f9366,email,pro,,,,,,,pdf,2764,desktop,en-US,control
2025-08-11T13:22:16Z,submit_assessment,,u_00202,a_00202,s_83374be5,sc_101,as_dccbf80974,,email,pro,,,,,,complete,,,desktop,en-US,control
2025-08-11T13:24:00Z,select_scale,,u_01283,a_01283,s_8c6f9f9e,sc_102,,,organic,free,,,,,,,,,mobile,en-US,control
2025-08-11T13:24:00Z,submit_assessment,,u_01283,a_01283,s_8c6f9f9e,sc_102,as_fff9f268df,,organic,free,,,,,,started,,,mobile,en-US,control
2025-08-11T13:27:16Z,submit_assessment,,u_00202,a_00202,s_83374be5,sc_101,as_dccbf80974,,email,pro,,,,,,in_progress,,,desktop,en-US,control
2025-08-11T13:33:30Z,signup_completed,,u_00864,a_00864,s_d9d5a0a6,,,,referral,pro,,,,email_password,True,,,,mobile,ca-ES,control
2025-08-11T13:39:00Z,submit_assessment,,u_01283,a_01283,s_8c6f9f9e,sc_102,as_fff9f268df,,organic,free,,,,,,in_progress,,,mobile,en-US,control
2025-08-11T13:45:00Z,submit_assessment,,u_01283,a_01283,s_8c6f9f9e,sc_102,as_fff9f268df,,organic,free,,,,,,complete,,,mobile,en-US,control
2025-08-11T13:47:00Z,generate_report,,u_01283,a_01283,s_8c6f9f9e,sc_102,as_fff9f268df,r_fe6b135ada,organic,free,,,,,,,web,750,mobile,en-US,control
2025-08-11T14:42:00Z,signup_completed,,u_00625,a_00625,s_9e6579c5,,,,organic,free,,,,sso_google,True,,,,mobile,ca-ES,control
2025-08-11T14:46:00Z,select_scale,,u_00625,a_00625,s_9e6579c5,sc_105,,,organic,free,,,,,,,,,mobile,ca-ES,control
2025-08-11T15:48:14Z,signup_completed,,u_01132,a_01132,s_01995833,,,,organic,pro,,,,sso_azure,True,,,,desktop,fr-FR,control
2025-08-11T15:49:14Z,select_scale,,u_01132,a_01132,s_01995833,sc_101,,,organic,pro,,,,,,,,,desktop,fr-FR,control
2025-08-11T16:38:28Z,signup_completed,,u_00341,a_00341,s_adf82bad,,,,direct,business,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-11T16:41:28Z,select_scale,,u_00341,a_00341,s_adf82bad,sc_104,,,direct,business,,,,,,,,,desktop,ca-ES,control
2025-08-11T17:48:10Z,signup_completed,,u_00249,a_00249,s_49ae65fb,,,,paid_search,pro,,,,sso_google,True,,,,desktop,fr-FR,control
2025-08-11T17:52:10Z,select_scale,,u_00249,a_00249,s_49ae65fb,sc_104,,,paid_search,pro,,,,,,,,,desktop,fr-FR,control
2025-08-11T17:54:10Z,submit_assessment,,u_00249,a_00249,s_49ae65fb,sc_104,as_082eb4dd69,,paid_search,pro,,,,,,started,,,desktop,fr-FR,control
2025-08-11T17:56:10Z,submit_assessment,,u_00249,a_00249,s_49ae65fb,sc_104,as_082eb4dd69,,paid_search,pro,,,,,,complete,,,desktop,fr-FR,control
2025-08-11T18:04:10Z,submit_assessment,,u_00249,a_00249,s_49ae65fb,sc_104,as_082eb4dd69,,paid_search,pro,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-11T18:48:54Z,signup_completed,,u_00726,a_00726,s_d4a01864,,,,organic,free,,,,email_password,True,,,,desktop,en-US,control
2025-08-11T18:53:54Z,select_scale,,u_00726,a_00726,s_d4a01864,sc_101,,,organic,free,,,,,,,,,desktop,en-US,control
2025-08-11T20:15:34Z,signup_completed,,u_00538,a_00538,s_dbdcde85,,,,direct,business,,,,email_password,True,,,,desktop,en-US,control
2025-08-11T20:17:34Z,select_scale,,u_00538,a_00538,s_dbdcde85,sc_103,,,direct,business,,,,,,,,,desktop,en-US,control
2025-08-11T20:25:34Z,submit_assessment,,u_00538,a_00538,s_dbdcde85,sc_103,as_30f07b19b4,,direct,business,,,,,,started,,,desktop,en-US,control
2025-08-11T20:28:34Z,submit_assessment,,u_00538,a_00538,s_dbdcde85,sc_103,as_30f07b19b4,,direct,business,,,,,,in_progress,,,desktop,en-US,control
2025-08-11T20:31:34Z,submit_assessment,,u_00538,a_00538,s_dbdcde85,sc_103,as_30f07b19b4,,direct,business,,,,,,complete,,,desktop,en-US,control
2025-08-11T20:36:24Z,signup_completed,,u_01102,a_01102,s_9c80dddf,,,,referral,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-11T20:41:24Z,select_scale,,u_01102,a_01102,s_9c80dddf,sc_105,,,referral,free,,,,,,,,,desktop,fr-FR,control
2025-08-11T20:41:24Z,submit_assessment,,u_01102,a_01102,s_9c80dddf,sc_105,as_3c96d93bcf,,referral,free,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-11T20:44:24Z,submit_assessment,,u_01102,a_01102,s_9c80dddf,sc_105,as_3c96d93bcf,,referral,free,,,,,,started,,,desktop,fr-FR,control
2025-08-11T20:47:24Z,generate_report,,u_01102,a_01102,s_9c80dddf,sc_105,as_3c96d93bcf,r_5272cb9e2d,referral,free,,,,,,,web,748,desktop,fr-FR,control
2025-08-11T21:00:24Z,submit_assessment,,u_01102,a_01102,s_9c80dddf,sc_105,as_3c96d93bcf,,referral,free,,,,,,complete,,,desktop,fr-FR,control
2025-08-12T08:53:25Z,signup_completed,,u_00137,a_00137,s_d26dfb8a,,,,email,free,,,,sso_google,True,,,,mobile,ca-ES,control
2025-08-12T08:58:25Z,select_scale,,u_00137,a_00137,s_d26dfb8a,sc_105,,,email,free,,,,,,,,,mobile,ca-ES,control
2025-08-12T09:01:25Z,submit_assessment,,u_00137,a_00137,s_d26dfb8a,sc_105,as_af1becb6c1,,email,free,,,,,,started,,,mobile,ca-ES,control
2025-08-12T09:01:51Z,signup_completed,,u_01443,a_01443,s_82fba838,,,,email,free,,,,sso_google,True,,,,mobile,ca-ES,control
2025-08-12T09:02:51Z,select_scale,,u_01443,a_01443,s_82fba838,sc_104,,,email,free,,,,,,,,,mobile,ca-ES,control
2025-08-12T09:05:51Z,submit_assessment,,u_01443,a_01443,s_82fba838,sc_104,as_a7d5d39c45,,email,free,,,,,,started,,,mobile,ca-ES,control
2025-08-12T09:07:25Z,submit_assessment,,u_00137,a_00137,s_d26dfb8a,sc_105,as_af1becb6c1,,email,free,,,,,,in_progress,,,mobile,ca-ES,control
2025-08-12T09:09:51Z,submit_assessment,,u_01443,a_01443,s_82fba838,sc_104,as_a7d5d39c45,,email,free,,,,,,complete,,,mobile,ca-ES,control
2025-08-12T09:15:25Z,submit_assessment,,u_00137,a_00137,s_d26dfb8a,sc_105,as_af1becb6c1,,email,free,,,,,,complete,,,mobile,ca-ES,control
2025-08-12T09:21:51Z,submit_assessment,,u_01443,a_01443,s_82fba838,sc_104,as_a7d5d39c45,,email,free,,,,,,in_progress,,,mobile,ca-ES,control
2025-08-12T10:01:41Z,signup_completed,,u_00918,a_00918,s_29fd1183,,,,direct,pro,,,,sso_azure,True,,,,desktop,en-US,control
2025-08-12T10:02:52Z,signup_completed,,u_00779,a_00779,s_efc72f94,,,,direct,pro,,,,email_password,True,,,,mobile,fr-FR,control
2025-08-12T10:05:41Z,select_scale,,u_00918,a_00918,s_29fd1183,sc_104,,,direct,pro,,,,,,,,,desktop,en-US,control
2025-08-12T10:05:52Z,select_scale,,u_00779,a_00779,s_efc72f94,sc_101,,,direct,pro,,,,,,,,,mobile,fr-FR,control
2025-08-12T10:06:52Z,submit_assessment,,u_00779,a_00779,s_efc72f94,sc_101,as_ece877b11b,,direct,pro,,,,,,started,,,mobile,fr-FR,control
2025-08-12T10:10:41Z,submit_assessment,,u_00918,a_00918,s_29fd1183,sc_104,as_200c4d4b86,,direct,pro,,,,,,in_progress,,,desktop,en-US,control
2025-08-12T10:11:41Z,submit_assessment,,u_00918,a_00918,s_29fd1183,sc_104,as_200c4d4b86,,direct,pro,,,,,,started,,,desktop,en-US,control
2025-08-12T10:16:52Z,submit_assessment,,u_00779,a_00779,s_efc72f94,sc_101,as_ece877b11b,,direct,pro,,,,,,in_progress,,,mobile,fr-FR,control
2025-08-12T10:18:52Z,submit_assessment,,u_00779,a_00779,s_efc72f94,sc_101,as_ece877b11b,,direct,pro,,,,,,complete,,,mobile,fr-FR,control
2025-08-12T10:19:41Z,submit_assessment,,u_00918,a_00918,s_29fd1183,sc_104,as_200c4d4b86,,direct,pro,,,,,,complete,,,desktop,en-US,control
2025-08-12T10:19:41Z,generate_report,,u_00918,a_00918,s_29fd1183,sc_104,as_200c4d4b86,r_4c10a77910,direct,pro,,,,,,,web,1954,desktop,en-US,control
2025-08-12T10:28:41Z,signup_completed,,u_01334,a_01334,s_2f42a04a,,,,organic,pro,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-12T10:30:20Z,signup_completed,,u_00140,a_00140,s_a6d33c39,,,,direct,free,,,,sso_google,True,,,,desktop,fr-FR,control
2025-08-12T11:52:13Z,signup_completed,,u_01089,a_01089,s_d093b121,,,,organic,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-12T11:53:54Z,signup_completed,,u_00741,a_00741,s_1ead05cd,,,,paid_search,pro,,,,email_password,True,,,,desktop,en-US,control
2025-08-12T11:55:13Z,select_scale,,u_01089,a_01089,s_d093b121,sc_102,,,organic,free,,,,,,,,,desktop,fr-FR,control
2025-08-12T11:55:54Z,select_scale,,u_00741,a_00741,s_1ead05cd,sc_102,,,paid_search,pro,,,,,,,,,desktop,en-US,control
2025-08-12T11:59:54Z,submit_assessment,,u_00741,a_00741,s_1ead05cd,sc_102,as_f84d2c7505,,paid_search,pro,,,,,,started,,,desktop,en-US,control
2025-08-12T12:00:16Z,signup_completed,,u_01439,a_01439,s_48297ccc,,,,email,pro,,,,email_password,True,,,,desktop,es-ES,control
2025-08-12T12:01:16Z,select_scale,,u_01439,a_01439,s_48297ccc,sc_101,,,email,pro,,,,,,,,,desktop,es-ES,control
2025-08-12T12:03:24Z,signup_completed,,u_01361,a_01361,s_344daca1,,,,organic,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-12T12:08:24Z,select_scale,,u_01361,a_01361,s_344daca1,sc_103,,,organic,free,,,,,,,,,desktop,fr-FR,control
2025-08-12T12:09:16Z,submit_assessment,,u_01439,a_01439,s_48297ccc,sc_101,as_29c434c8c3,,email,pro,,,,,,started,,,desktop,es-ES,control
2025-08-12T12:11:16Z,submit_assessment,,u_01439,a_01439,s_48297ccc,sc_101,as_29c434c8c3,,email,pro,,,,,,complete,,,desktop,es-ES,control
2025-08-12T12:12:55Z,signup_completed,,u_01107,a_01107,s_6ce1f776,,,,direct,free,,,,email_password,True,,,,desktop,fr-FR,control
2025-08-12T12:13:54Z,submit_assessment,,u_00741,a_00741,s_1ead05cd,sc_102,as_f84d2c7505,,paid_search,pro,,,,,,in_progress,,,desktop,en-US,control
2025-08-12T12:16:54Z,submit_assessment,,u_00741,a_00741,s_1ead05cd,sc_102,as_f84d2c7505,,paid_search,pro,,,,,,complete,,,desktop,en-US,control
2025-08-12T12:18:16Z,submit_assessment,,u_01439,a_01439,s_48297ccc,sc_101,as_29c434c8c3,,email,pro,,,,,,in_progress,,,desktop,es-ES,control
2025-08-12T12:21:51Z,signup_completed,,u_00890,a_00890,s_0d0f34b2,,,,email,pro,,,,sso_google,True,,,,desktop,en-US,control
2025-08-12T12:24:51Z,select_scale,,u_00890,a_00890,s_0d0f34b2,sc_105,,,email,pro,,,,,,,,,desktop,en-US,control
2025-08-12T12:29:51Z,submit_assessment,,u_00890,a_00890,s_0d0f34b2,sc_105,as_5227a62751,,email,pro,,,,,,started,,,desktop,en-US,control
2025-08-12T12:29:51Z,submit_assessment,,u_00890,a_00890,s_0d0f34b2,sc_105,as_5227a62751,,email,pro,,,,,,complete,,,desktop,en-US,control
2025-08-12T12:39:51Z,submit_assessment,,u_00890,a_00890,s_0d0f34b2,sc_105,as_5227a62751,,email,pro,,,,,,in_progress,,,desktop,en-US,control
2025-08-12T13:09:05Z,signup_completed,,u_01445,a_01445,s_3b32c5fc,,,,paid_search,free,,,,sso_azure,True,,,,desktop,es-ES,control
2025-08-12T13:11:05Z,select_scale,,u_01445,a_01445,s_3b32c5fc,sc_101,,,paid_search,free,,,,,,,,,desktop,es-ES,control
2025-08-12T13:13:31Z,signup_completed,,u_00982,a_00982,s_4a0e3028,,,,direct,free,,,,sso_google,True,,,,desktop,fr-FR,control
2025-08-12T13:17:31Z,select_scale,,u_00982,a_00982,s_4a0e3028,sc_104,,,direct,free,,,,,,,,,desktop,fr-FR,control
2025-08-12T13:20:31Z,submit_assessment,,u_00982,a_00982,s_4a0e3028,sc_104,as_05566c6d26,,direct,free,,,,,,started,,,desktop,fr-FR,control
2025-08-12T13:23:31Z,submit_assessment,,u_00982,a_00982,s_4a0e3028,sc_104,as_05566c6d26,,direct,free,,,,,,complete,,,desktop,fr-FR,control
2025-08-12T13:25:31Z,submit_assessment,,u_00982,a_00982,s_4a0e3028,sc_104,as_05566c6d26,,direct,free,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-12T14:01:11Z,signup_completed,,u_00023,a_00023,s_c26cf86e,,,,referral,free,,,,email_password,True,,,,mobile,es-ES,control
2025-08-12T14:05:11Z,select_scale,,u_00023,a_00023,s_c26cf86e,sc_101,,,referral,free,,,,,,,,,mobile,es-ES,control
2025-08-12T14:11:11Z,submit_assessment,,u_00023,a_00023,s_c26cf86e,sc_101,as_9c5412913b,,referral,free,,,,,,started,,,mobile,es-ES,control
2025-08-12T14:15:11Z,signup_completed,,u_00576,a_00576,s_fdf8c893,,,,email,pro,,,,sso_google,True,,,,desktop,es-ES,control
2025-08-12T14:17:11Z,submit_assessment,,u_00023,a_00023,s_c26cf86e,sc_101,as_9c5412913b,,referral,free,,,,,,in_progress,,,mobile,es-ES,control
2025-08-12T14:17:11Z,select_scale,,u_00576,a_00576,s_fdf8c893,sc_101,,,email,pro,,,,,,,,,desktop,es-ES,control
2025-08-12T14:18:11Z,submit_assessment,,u_00023,a_00023,s_c26cf86e,sc_101,as_9c5412913b,,referral,free,,,,,,complete,,,mobile,es-ES,control
2025-08-12T14:27:40Z,signup_completed,,u_01370,a_01370,s_bf35cdad,,,,referral,free,,,,email_password,True,,,,mobile,ca-ES,control
2025-08-12T14:31:40Z,select_scale,,u_01370,a_01370,s_bf35cdad,sc_104,,,referral,free,,,,,,,,,mobile,ca-ES,control
2025-08-12T14:32:40Z,submit_assessment,,u_01370,a_01370,s_bf35cdad,sc_104,as_b6616c6441,,referral,free,,,,,,started,,,mobile,ca-ES,control
2025-08-12T14:37:40Z,submit_assessment,,u_01370,a_01370,s_bf35cdad,sc_104,as_b6616c6441,,referral,free,,,,,,in_progress,,,mobile,ca-ES,control
2025-08-12T14:43:38Z,signup_completed,,u_00660,a_00660,s_f0240667,,,,organic,free,,,,sso_azure,True,,,,desktop,fr-FR,control
2025-08-12T14:46:40Z,submit_assessment,,u_01370,a_01370,s_bf35cdad,sc_104,as_b6616c6441,,referral,free,,,,,,complete,,,mobile,ca-ES,control
2025-08-12T14:57:20Z,signup_completed,,u_00699,a_00699,s_eb89727b,,,,paid_search,free,,,,email_password,True,,,,desktop,es-ES,control
2025-08-12T14:58:04Z,signup_completed,,u_00497,a_00497,s_934aa910,,,,organic,free,,,,email_password,True,,,,desktop,ca-ES,control
2025-08-12T15:01:04Z,select_scale,,u_00497,a_00497,s_934aa910,sc_104,,,organic,free,,,,,,,,,desktop,ca-ES,control
2025-08-12T15:02:04Z,submit_assessment,,u_00497,a_00497,s_934aa910,sc_104,as_07691bc872,,organic,free,,,,,,started,,,desktop,ca-ES,control
2025-08-12T15:02:20Z,select_scale,,u_00699,a_00699,s_eb89727b,sc_103,,,paid_search,free,,,,,,,,,desktop,es-ES,control
2025-08-12T15:05:20Z,submit_assessment,,u_00699,a_00699,s_eb89727b,sc_103,as_ba780f107f,,paid_search,free,,,,,,started,,,desktop,es-ES,control
2025-08-12T15:07:20Z,submit_assessment,,u_00699,a_00699,s_eb89727b,sc_103,as_ba780f107f,,paid_search,free,,,,,,complete,,,desktop,es-ES,control
2025-08-12T15:07:44Z,signup_completed,,u_00315,a_00315,s_86480a61,,,,paid_search,free,,,,email_password,True,,,,desktop,es-ES,control
2025-08-12T15:08:20Z,submit_assessment,,u_00699,a_00699,s_eb89727b,sc_103,as_ba780f107f,,paid_search,free,,,,,,in_progress,,,desktop,es-ES,control
2025-08-12T15:09:44Z,select_scale,,u_00315,a_00315,s_86480a61,sc_103,,,paid_search,free,,,,,,,,,desktop,es-ES,control
2025-08-12T15:10:04Z,submit_assessment,,u_00497,a_00497,s_934aa910,sc_104,as_07691bc872,,organic,free,,,,,,complete,,,desktop,ca-ES,control
2025-08-12T15:13:04Z,submit_assessment,,u_00497,a_00497,s_934aa910,sc_104,as_07691bc872,,organic,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-12T15:13:44Z,submit_assessment,,u_00315,a_00315,s_86480a61,sc_103,as_b100144c3d,,paid_search,free,,,,,,started,,,desktop,es-ES,control
2025-08-12T15:19:20Z,generate_report,,u_00699,a_00699,s_eb89727b,sc_103,as_ba780f107f,r_17a20b4ac6,paid_search,free,,,,,,,web,547,desktop,es-ES,control
2025-08-12T15:20:44Z,submit_assessment,,u_00315,a_00315,s_86480a61,sc_103,as_b100144c3d,,paid_search,free,,,,,,in_progress,,,desktop,es-ES,control
2025-08-12T15:21:04Z,generate_report,,u_00497,a_00497,s_934aa910,sc_104,as_07691bc872,r_382a111ae5,organic,free,,,,,,,web,3902,desktop,ca-ES,control
2025-08-12T15:30:44Z,submit_assessment,,u_00315,a_00315,s_86480a61,sc_103,as_b100144c3d,,paid_search,free,,,,,,complete,,,desktop,es-ES,control
2025-08-12T15:46:25Z,signup_completed,,u_00616,a_00616,s_e4b36664,,,,organic,pro,,,,sso_azure,True,,,,mobile,es-ES,control
2025-08-12T15:47:37Z,signup_completed,,u_00373,a_00373,s_32434f2e,,,,organic,free,,,,email_password,True,,,,mobile,ca-ES,control
2025-08-12T15:50:25Z,select_scale,,u_00616,a_00616,s_e4b36664,sc_103,,,organic,pro,,,,,,,,,mobile,es-ES,control
2025-08-12T15:52:37Z,select_scale,,u_00373,a_00373,s_32434f2e,sc_104,,,organic,free,,,,,,,,,mobile,ca-ES,control
2025-08-12T15:56:37Z,submit_assessment,,u_00373,a_00373,s_32434f2e,sc_104,as_f979604ada,,organic,free,,,,,,in_progress,,,mobile,ca-ES,control
2025-08-12T15:57:37Z,submit_assessment,,u_00373,a_00373,s_32434f2e,sc_104,as_f979604ada,,organic,free,,,,,,started,,,mobile,ca-ES,control
2025-08-12T15:58:37Z,submit_assessment,,u_00373,a_00373,s_32434f2e,sc_104,as_f979604ada,,organic,free,,,,,,complete,,,mobile,ca-ES,control
2025-08-12T16:18:20Z,signup_completed,,u_00109,a_00109,s_dcd2697a,,,,organic,free,,,,sso_google,True,,,,desktop,fr-FR,control
2025-08-12T16:21:20Z,select_scale,,u_00109,a_00109,s_dcd2697a,sc_104,,,organic,free,,,,,,,,,desktop,fr-FR,control
2025-08-12T16:26:20Z,submit_assessment,,u_00109,a_00109,s_dcd2697a,sc_104,as_c0fea2ba50,,organic,free,,,,,,started,,,desktop,fr-FR,control
2025-08-12T16:34:20Z,submit_assessment,,u_00109,a_00109,s_dcd2697a,sc_104,as_c0fea2ba50,,organic,free,,,,,,complete,,,desktop,fr-FR,control
2025-08-12T16:36:20Z,submit_assessment,,u_00109,a_00109,s_dcd2697a,sc_104,as_c0fea2ba50,,organic,free,,,,,,in_progress,,,desktop,fr-FR,control
2025-08-12T16:46:56Z,signup_completed,,u_00631,a_00631,s_219db49e,,,,organic,pro,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-12T16:47:35Z,signup_completed,,u_00340,a_00340,s_5c111776,,,,paid_search,free,,,,sso_google,True,,,,desktop,ca-ES,control
2025-08-12T16:48:21Z,signup_completed,,u_01156,a_01156,s_f75bb639,,,,referral,business,,,,email_password,False,,,,desktop,ca-ES,control
2025-08-12T16:48:35Z,select_scale,,u_00340,a_00340,s_5c111776,sc_104,,,paid_search,free,,,,,,,,,desktop,ca-ES,control
2025-08-12T16:50:21Z,select_scale,,u_01156,a_01156,s_f75bb639,sc_105,,,referral,business,,,,,,,,,desktop,ca-ES,control
2025-08-12T16:51:17Z,signup_completed,,u_00642,a_00642,s_fde9a02a,,,,organic,free,,,,email_password,True,,,,mobile,es-ES,control
2025-08-12T16:52:17Z,select_scale,,u_00642,a_00642,s_fde9a02a,sc_102,,,organic,free,,,,,,,,,mobile,es-ES,control
2025-08-12T16:52:35Z,submit_assessment,,u_00340,a_00340,s_5c111776,sc_104,as_70ad80b23b,,paid_search,free,,,,,,started,,,desktop,ca-ES,control
2025-08-12T16:54:17Z,submit_assessment,,u_00642,a_00642,s_fde9a02a,sc_102,as_eedab3bd2b,,organic,free,,,,,,started,,,mobile,es-ES,control
2025-08-12T17:00:17Z,submit_assessment,,u_00642,a_00642,s_fde9a02a,sc_102,as_eedab3bd2b,,organic,free,,,,,,in_progress,,,mobile,es-ES,control
2025-08-12T17:04:35Z,submit_assessment,,u_00340,a_00340,s_5c111776,sc_104,as_70ad80b23b,,paid_search,free,,,,,,in_progress,,,desktop,ca-ES,control
2025-08-12T17:11:17Z,submit_assessment,,u_00642,a_00642,s_fde9a02a,sc_102,as_eedab3bd2b,,organic,free,,,,,,complete,,,mobile,es-ES,control
2025-08-12T17:11:35Z,submit_assessment,,u_00340,a_00340,s_5c111776,sc_104,as_70ad80b23b,,paid_search,free,,,,,,complete,,,desktop,ca-ES,control
2025-08-12T17:27:43Z,signup_completed,,u_00735,a_00735,s_6d9ccbeb,,,,email,pro,,,,email_password,True,,,,desktop,es-ES,control
2025-08-12T17:28:43Z,select_scale,,u_00735,a_00735,s_6d9ccbeb,sc_103,,,email,pro,,,,,,,,,desktop,es-ES,control
2025-08-12T17:37:43Z,submit_assessment,,u_00735,a_00735,s_6d9ccbeb,sc_103,as_1d4550ba64,,email,pro,,,,,,started,,,desktop,es-ES,control
2025-08-12T17:37:43Z,submit_assessment,,u_00735,a_00735,s_6d9ccbeb,sc_103,as_1d4550ba64,,email,pro,,,,,,in_progress,,,desktop,es-ES,control
